Entity,Code,Year,
Turkey,TUR,1965,1.0749
Turkey,TUR,1966,1.204
Turkey,TUR,1967,1.2463
Turkey,TUR,1968,1.1498
Turkey,TUR,1969,1.2292
Turkey,TUR,1970,1.1701
Turkey,TUR,1971,1.5485
Turkey,TUR,1972,1.4096
Turkey,TUR,1973,1.1908
Turkey,TUR,1974,1.2579
Turkey,TUR,1975,1.5931
Turkey,TUR,1976,1.7859
Turkey,TUR,1977,1.7854
Turkey,TUR,1978,1.8034
Turkey,TUR,1979,1.873
Turkey,TUR,1980,1.8484
Turkey,TUR,1981,1.8357
Turkey,TUR,1982,1.9424
Turkey,TUR,1983,1.7755
Turkey,TUR,1984,1.9187
Turkey,TUR,1985,1.8364
Turkey,TUR,1986,2.0342
Turkey,TUR,1987,2.0334
Turkey,TUR,1988,2.1861
Turkey,TUR,1989,1.758
Turkey,TUR,1990,2.1227
Turkey,TUR,1991,2.1275
Turkey,TUR,1992,2.0392
Turkey,TUR,1993,2.1629
Turkey,TUR,1994,1.7871
Turkey,TUR,1995,1.9165
Turkey,TUR,1996,1.9802
Turkey,TUR,1997,1.9982
Turkey,TUR,1998,2.2352
Turkey,TUR,1999,1.9199
Turkey,TUR,2000,2.235
Turkey,TUR,2001,2.0328
Turkey,TUR,2002,2.0976
Turkey,TUR,2003,2.0888
Turkey,TUR,2004,2.2581
Turkey,TUR,2005,2.3243
Turkey,TUR,2006,2.3595
Turkey,TUR,2007,2.1283
Turkey,TUR,2008,2.198
Turkey,TUR,2009,2.5432
Turkey,TUR,2010,2.44
Turkey,TUR,2011,2.7038
Turkey,TUR,2012,2.6723
Turkey,TUR,2013,2.8451
Turkey,TUR,2014,2.4294
Turkmenistan,TKM,1961,0.992
Turkmenistan,TKM,1962,0.9869
Turkmenistan,TKM,1963,0.7228
Turkmenistan,TKM,1964,1.0302
Turkmenistan,TKM,1965,0.7992
Turkmenistan,TKM,1966,1.3504
Turkmenistan,TKM,1967,1.0858
Turkmenistan,TKM,1968,1.3058
Turkmenistan,TKM,1969,1.1516
Turkmenistan,TKM,1970,1.4372
Turkmenistan,TKM,1971,1.4497
Turkmenistan,TKM,1972,1.3819
Turkmenistan,TKM,1973,1.634
Turkmenistan,TKM,1974,1.3218
Turkmenistan,TKM,1975,1.0043
Turkmenistan,TKM,1976,1.5309
Turkmenistan,TKM,1977,1.3972
Turkmenistan,TKM,1978,1.8053
Turkmenistan,TKM,1979,1.4721
Turkmenistan,TKM,1980,1.5053
Turkmenistan,TKM,1981,1.2947
Turkmenistan,TKM,1982,1.3925
Turkmenistan,TKM,1983,1.4511
Turkmenistan,TKM,1984,1.2722
Turkmenistan,TKM,1985,1.4563
Turkmenistan,TKM,1986,1.7767
Turkmenistan,TKM,1987,1.6565
Turkmenistan,TKM,1988,1.6402
Turkmenistan,TKM,1989,1.8283
Turkmenistan,TKM,1990,2.1148
Turkmenistan,TKM,1991,1.5693
Turkmenistan,TKM,1992,1.9137
Turkmenistan,TKM,1993,1.9577
Turkmenistan,TKM,1994,2.5763
Turkmenistan,TKM,1995,1.5904
Turkmenistan,TKM,1996,0.7759
Turkmenistan,TKM,1997,1.4252
Turkmenistan,TKM,1998,2.4904
Turkmenistan,TKM,1999,2.5097
Turkmenistan,TKM,2000,2.4143
Turkmenistan,TKM,2001,2.5143
Turkmenistan,TKM,2002,3.1863
Turkmenistan,TKM,2003,2.9259
Turkmenistan,TKM,2004,3.1707
Turkmenistan,TKM,2005,3.1489
Turkmenistan,TKM,2006,3.5243
Turkmenistan,TKM,2007,3.1953
Turkmenistan,TKM,2008,2.5
Turkmenistan,TKM,2009,1.9767
Turkmenistan,TKM,2010,1.7007
Turkmenistan,TKM,2011,3.0189
Turkmenistan,TKM,2012,2.9669
Turkmenistan,TKM,2013,3.4929
Turkmenistan,TKM,2014,3.0147
USSR,OWID_USS,1961,0.992
USSR,OWID_USS,1962,0.9869
USSR,OWID_USS,1963,0.7228
USSR,OWID_USS,1964,1.0302
USSR,OWID_USS,1965,0.7992
USSR,OWID_USS,1966,1.3504
USSR,OWID_USS,1967,1.0858
USSR,OWID_USS,1968,1.3058
USSR,OWID_USS,1969,1.1516
USSR,OWID_USS,1970,1.4372
USSR,OWID_USS,1971,1.4497
USSR,OWID_USS,1972,1.3819
USSR,OWID_USS,1973,1.634
USSR,OWID_USS,1974,1.3218
USSR,OWID_USS,1975,1.0043
USSR,OWID_USS,1976,1.5309
USSR,OWID_USS,1977,1.3972
USSR,OWID_USS,1978,1.8053
USSR,OWID_USS,1979,1.4721
USSR,OWID_USS,1980,1.5053
USSR,OWID_USS,1981,1.2947
USSR,OWID_USS,1982,1.3925
USSR,OWID_USS,1983,1.4511
USSR,OWID_USS,1984,1.2722
USSR,OWID_USS,1985,1.4563
USSR,OWID_USS,1986,1.7767
USSR,OWID_USS,1987,1.6565
USSR,OWID_USS,1988,1.6402
USSR,OWID_USS,1989,1.8283
USSR,OWID_USS,1990,2.1148
USSR,OWID_USS,1991,1.5693
Uganda,UGA,1966,2.7315
Uganda,UGA,1967,2.7346
Uganda,UGA,1968,1.6667
Uganda,UGA,1969,1.6667
Uganda,UGA,1970,1.98
Uganda,UGA,1971,1.75
Uganda,UGA,1972,2.3
Uganda,UGA,1973,2.3
Uganda,UGA,1974,2
Uganda,UGA,1975,2.3333
Uganda,UGA,1976,2.4121
Uganda,UGA,1977,2.0658
Uganda,UGA,1978,2.1061
Uganda,UGA,1979,1.6667
Uganda,UGA,1980,2.125
Uganda,UGA,1981,2
Uganda,UGA,1982,2
Uganda,UGA,1983,2.4
Uganda,UGA,1984,1.75
Uganda,UGA,1985,2
Uganda,UGA,1986,1.5541
Uganda,UGA,1987,2.1645
Uganda,UGA,1988,2.1667
Uganda,UGA,1989,2.2002
Uganda,UGA,1990,2
Uganda,UGA,1991,1.8
Uganda,UGA,1992,1.76
Uganda,UGA,1993,1.8
Uganda,UGA,1994,1.8
Uganda,UGA,1995,1.8
Uganda,UGA,1996,1.8
Uganda,UGA,1997,1.8
Uganda,UGA,1998,1.8
Uganda,UGA,1999,1.8333
Uganda,UGA,2000,1.7143
Uganda,UGA,2001,1.75
Uganda,UGA,2002,1.75
Uganda,UGA,2003,1.6667
Uganda,UGA,2004,1.6667
Uganda,UGA,2005,1.6667
Uganda,UGA,2006,1.8
Uganda,UGA,2007,1.7273
Uganda,UGA,2008,1.7273
Uganda,UGA,2009,1.6667
Uganda,UGA,2010,1.6667
Uganda,UGA,2011,1.7692
Uganda,UGA,2012,1.4286
Uganda,UGA,2013,1.4286
Uganda,UGA,2014,1.5714
Ukraine,UKR,1961,0.992
Ukraine,UKR,1962,0.9869
Ukraine,UKR,1963,0.7228
Ukraine,UKR,1964,1.0302
Ukraine,UKR,1965,0.7992
Ukraine,UKR,1966,1.3504
Ukraine,UKR,1967,1.0858
Ukraine,UKR,1968,1.3058
Ukraine,UKR,1969,1.1516
Ukraine,UKR,1970,1.4372
Ukraine,UKR,1971,1.4497
Ukraine,UKR,1972,1.3819
Ukraine,UKR,1973,1.634
Ukraine,UKR,1974,1.3218
Ukraine,UKR,1975,1.0043
Ukraine,UKR,1976,1.5309
Ukraine,UKR,1977,1.3972
Ukraine,UKR,1978,1.8053
Ukraine,UKR,1979,1.4721
Ukraine,UKR,1980,1.5053
Ukraine,UKR,1981,1.2947
Ukraine,UKR,1982,1.3925
Ukraine,UKR,1983,1.4511
Ukraine,UKR,1984,1.2722
Ukraine,UKR,1985,1.4563
Ukraine,UKR,1986,1.7767
Ukraine,UKR,1987,1.6565
Ukraine,UKR,1988,1.6402
Ukraine,UKR,1989,1.8283
Ukraine,UKR,1990,2.1148
Ukraine,UKR,1991,1.5693
Ukraine,UKR,1992,3.0926
Ukraine,UKR,1993,3.798
Ukraine,UKR,1994,3.0745
Ukraine,UKR,1995,2.9699
Ukraine,UKR,1996,2.2993
Ukraine,UKR,1997,2.8277
Ukraine,UKR,1998,2.6479
Ukraine,UKR,1999,2.2903
Ukraine,UKR,2000,1.9756
Ukraine,UKR,2001,3.102
Ukraine,UKR,2002,3.0455
Ukraine,UKR,2003,1.4653
Ukraine,UKR,2004,3.1661
Ukraine,UKR,2005,2.8457
Ukraine,UKR,2006,2.5308
Ukraine,UKR,2007,2.342
Ukraine,UKR,2008,3.6698
Ukraine,UKR,2009,3.093
Ukraine,UKR,2010,2.6816
Ukraine,UKR,2011,3.3533
Ukraine,UKR,2012,2.7999
Ukraine,UKR,2013,3.3931
Ukraine,UKR,2014,4.0119
United Arab Emirates,ARE,1977,1.1667
United Arab Emirates,ARE,1978,1.4667
United Arab Emirates,ARE,1979,2.2429
United Arab Emirates,ARE,1980,2.4096
United Arab Emirates,ARE,1981,2.0187
United Arab Emirates,ARE,1982,2
United Arab Emirates,ARE,1983,1.4178
United Arab Emirates,ARE,1984,1.6134
United Arab Emirates,ARE,1985,1.3402
United Arab Emirates,ARE,1986,1.1857
United Arab Emirates,ARE,1987,1.1063
United Arab Emirates,ARE,1988,0.8083
United Arab Emirates,ARE,1989,1.9247
United Arab Emirates,ARE,1990,2.2165
United Arab Emirates,ARE,1991,1.5941
United Arab Emirates,ARE,1992,2.3154
United Arab Emirates,ARE,1993,0.8586
United Arab Emirates,ARE,1994,1.8554
United Arab Emirates,ARE,1995,1.7419
United Arab Emirates,ARE,1996,1.1948
United Arab Emirates,ARE,1997,5.1379
United Arab Emirates,ARE,1998,7.2
United Arab Emirates,ARE,1999,4.1569
United Arab Emirates,ARE,2000,6.5
United Arab Emirates,ARE,2001,3.5333
United Arab Emirates,ARE,2002,3.4118
United Arab Emirates,ARE,2003,2.5
United Arab Emirates,ARE,2004,2
United Arab Emirates,ARE,2005,2
United Arab Emirates,ARE,2006,2.6
United Arab Emirates,ARE,2007,3
United Arab Emirates,ARE,2008,3
United Arab Emirates,ARE,2009,3
United Arab Emirates,ARE,2010,5.9184
United Arab Emirates,ARE,2011,4.9618
United Arab Emirates,ARE,2012,3.3757
United Arab Emirates,ARE,2013,3.1509
United Arab Emirates,ARE,2014,3.1078
United Kingdom,GBR,1850,0.99
United Kingdom,GBR,1909,2.12
United Kingdom,GBR,1934,2.15
United Kingdom,GBR,1948,2.72
United Kingdom,GBR,1961,3.5372
United Kingdom,GBR,1962,4.3527
United Kingdom,GBR,1963,3.9051
United Kingdom,GBR,1964,4.2475
United Kingdom,GBR,1965,4.0653
United Kingdom,GBR,1966,3.8355
United Kingdom,GBR,1967,4.1832
United Kingdom,GBR,1968,3.5471
United Kingdom,GBR,1969,4.0383
United Kingdom,GBR,1970,4.1939
United Kingdom,GBR,1971,4.389
United Kingdom,GBR,1972,4.2412
United Kingdom,GBR,1973,4.3654
United Kingdom,GBR,1974,4.9712
United Kingdom,GBR,1975,4.3344
United Kingdom,GBR,1976,3.8505
United Kingdom,GBR,1977,4.9006
United Kingdom,GBR,1978,5.2526
United Kingdom,GBR,1979,5.2292
United Kingdom,GBR,1980,5.8782
United Kingdom,GBR,1981,5.8417
United Kingdom,GBR,1982,6.2057
United Kingdom,GBR,1983,6.3717
United Kingdom,GBR,1984,7.7205
United Kingdom,GBR,1985,6.3333
United Kingdom,GBR,1986,6.9659
United Kingdom,GBR,1987,5.988
United Kingdom,GBR,1988,6.2142
United Kingdom,GBR,1989,6.7369
United Kingdom,GBR,1990,6.9712
United Kingdom,GBR,1991,7.2522
United Kingdom,GBR,1992,6.8191
United Kingdom,GBR,1993,7.328
United Kingdom,GBR,1994,7.3528
United Kingdom,GBR,1995,7.6988
United Kingdom,GBR,1996,8.1478
United Kingdom,GBR,1997,7.3762
United Kingdom,GBR,1998,7.5545
United Kingdom,GBR,1999,8.0493
United Kingdom,GBR,2000,8.0077
United Kingdom,GBR,2001,7.0826
United Kingdom,GBR,2002,8.0025
United Kingdom,GBR,2003,7.7779
United Kingdom,GBR,2004,7.7754
United Kingdom,GBR,2005,7.9609
United Kingdom,GBR,2006,8.0365
United Kingdom,GBR,2007,7.2246
United Kingdom,GBR,2008,8.2814
United Kingdom,GBR,2009,7.9301
United Kingdom,GBR,2010,7.673
United Kingdom,GBR,2011,7.7486
United Kingdom,GBR,2012,6.6571
United Kingdom,GBR,2013,7.3814
United Kingdom,GBR,2014,8.5775
United States,USA,1961,1.607
United States,USA,1962,1.6809
United States,USA,1963,1.6949
United States,USA,1964,1.7344
United States,USA,1965,1.7853
United States,USA,1966,1.7688
United States,USA,1967,1.7375
United States,USA,1968,1.9116
United States,USA,1969,2.058
United States,USA,1970,2.0865
United States,USA,1971,2.2829
United States,USA,1972,2.1983
United States,USA,1973,2.1248
United States,USA,1974,1.8333
United States,USA,1975,2.0582
United States,USA,1976,2.0375
United States,USA,1977,2.0629
United States,USA,1978,2.1136
United States,USA,1979,2.298
United States,USA,1980,2.2513
United States,USA,1981,2.3229
United States,USA,1982,2.3859
United States,USA,1983,2.6509
United States,USA,1984,2.6073
United States,USA,1985,2.5197
United States,USA,1986,2.3167
United States,USA,1987,2.533
United States,USA,1988,2.2913
United States,USA,1989,2.2024
United States,USA,1990,2.6567
United States,USA,1991,2.3038
United States,USA,1992,2.6433
United States,USA,1993,2.5699
United States,USA,1994,2.527
United States,USA,1995,2.4065
United States,USA,1996,2.4389
United States,USA,1997,2.6574
United States,USA,1998,2.9034
United States,USA,1999,2.8726
United States,USA,2000,2.8238
United States,USA,2001,2.7018
United States,USA,2002,2.3567
United States,USA,2003,2.9712
United States,USA,2004,2.9026
United States,USA,2005,2.8231
United States,USA,2006,2.5986
United States,USA,2007,2.7046
United States,USA,2008,3.0175
United States,USA,2009,2.9897
United States,USA,2010,3.1167
United States,USA,2011,2.9422
United States,USA,2012,3.1154
United States,USA,2013,3.1673
United States,USA,2014,2.9378
Uruguay,URY,1961,0.8523
Uruguay,URY,1962,1.1289
Uruguay,URY,1963,0.6683
Uruguay,URY,1964,1.2252
Uruguay,URY,1965,1.1342
Uruguay,URY,1966,0.8662
Uruguay,URY,1967,0.6475
Uruguay,URY,1968,0.8829
Uruguay,URY,1969,0.9921
Uruguay,URY,1970,1.1533
Uruguay,URY,1971,0.8881
Uruguay,URY,1972,1.0083
Uruguay,URY,1973,1.0482
Uruguay,URY,1974,1.2253
Uruguay,URY,1975,0.9999
Uruguay,URY,1976,0.9938
Uruguay,URY,1977,0.539
Uruguay,URY,1978,0.7952
Uruguay,URY,1979,1.3623
Uruguay,URY,1980,1.3485
Uruguay,URY,1981,1.3107
Uruguay,URY,1982,1.5231
Uruguay,URY,1983,1.6565
Uruguay,URY,1984,1.5436
Uruguay,URY,1985,1.1627
Uruguay,URY,1986,1.243
Uruguay,URY,1987,1.8425
Uruguay,URY,1988,2.341
Uruguay,URY,1989,2.392
Uruguay,URY,1990,1.851
Uruguay,URY,1991,1.6135
Uruguay,URY,1992,2.3035
Uruguay,URY,1993,1.6018
Uruguay,URY,1994,2.5653
Uruguay,URY,1995,2.3359
Uruguay,URY,1996,2.5957
Uruguay,URY,1997,1.9843
Uruguay,URY,1998,2.8929
Uruguay,URY,1999,1.9537
Uruguay,URY,2000,2.5344
Uruguay,URY,2001,1.1488
Uruguay,URY,2002,1.5011
Uruguay,URY,2003,2.7698
Uruguay,URY,2004,2.9704
Uruguay,URY,2005,2.9583
Uruguay,URY,2006,3.1603
Uruguay,URY,2007,2.842
Uruguay,URY,2008,2.856
Uruguay,URY,2009,3.3583
Uruguay,URY,2010,3.2196
Uruguay,URY,2011,3.3979
Uruguay,URY,2012,2.1822
Uruguay,URY,2013,3.3177
Uruguay,URY,2014,2.6967
Uzbekistan,UZB,1961,0.992
Uzbekistan,UZB,1962,0.9869
Uzbekistan,UZB,1963,0.7228
Uzbekistan,UZB,1964,1.0302
Uzbekistan,UZB,1965,0.7992
Uzbekistan,UZB,1966,1.3504
Uzbekistan,UZB,1967,1.0858
Uzbekistan,UZB,1968,1.3058
Uzbekistan,UZB,1969,1.1516
Uzbekistan,UZB,1970,1.4372
Uzbekistan,UZB,1971,1.4497
Uzbekistan,UZB,1972,1.3819
Uzbekistan,UZB,1973,1.634
Uzbekistan,UZB,1974,1.3218
Uzbekistan,UZB,1975,1.0043
Uzbekistan,UZB,1976,1.5309
Uzbekistan,UZB,1977,1.3972
Uzbekistan,UZB,1978,1.8053
Uzbekistan,UZB,1979,1.4721
Uzbekistan,UZB,1980,1.5053
Uzbekistan,UZB,1981,1.2947
Uzbekistan,UZB,1982,1.3925
Uzbekistan,UZB,1983,1.4511
Uzbekistan,UZB,1984,1.2722
Uzbekistan,UZB,1985,1.4563
Uzbekistan,UZB,1986,1.7767
Uzbekistan,UZB,1987,1.6565
Uzbekistan,UZB,1988,1.6402
Uzbekistan,UZB,1989,1.8283
Uzbekistan,UZB,1990,2.1148
Uzbekistan,UZB,1991,1.5693
Uzbekistan,UZB,1992,1.5375
Uzbekistan,UZB,1993,1.2561
Uzbekistan,UZB,1994,1.421
Uzbekistan,UZB,1995,2.0156
Uzbekistan,UZB,1996,2.0637
Uzbekistan,UZB,1997,2.0933
Uzbekistan,UZB,1998,2.5177
Uzbekistan,UZB,1999,2.5367
Uzbekistan,UZB,2000,2.6051
Uzbekistan,UZB,2001,3.0249
Uzbekistan,UZB,2002,3.8729
Uzbekistan,UZB,2003,3.6077
Uzbekistan,UZB,2004,3.6572
Uzbekistan,UZB,2005,4.2073
Uzbekistan,UZB,2006,4.2108
Uzbekistan,UZB,2007,4.4818
Uzbekistan,UZB,2008,4.4637
Uzbekistan,UZB,2009,4.6679
Uzbekistan,UZB,2010,4.591
Uzbekistan,UZB,2011,4.7847
Uzbekistan,UZB,2012,4.7315
Uzbekistan,UZB,2013,4.7393
Uzbekistan,UZB,2014,4.7821
Venezuela,VEN,1961,0.5403
Venezuela,VEN,1962,0.5258
Venezuela,VEN,1963,0.5249
Venezuela,VEN,1964,0.554
Venezuela,VEN,1965,0.5806
Venezuela,VEN,1966,0.5
Venezuela,VEN,1967,0.5151
Venezuela,VEN,1968,0.4757
Venezuela,VEN,1969,0.3721
Venezuela,VEN,1970,0.3775
Venezuela,VEN,1971,0.4328
Venezuela,VEN,1972,0.4431
Venezuela,VEN,1973,0.4599
Venezuela,VEN,1974,0.3981
Venezuela,VEN,1975,0.3669
Venezuela,VEN,1976,0.4052
Venezuela,VEN,1977,0.3955
Venezuela,VEN,1978,0.3809
Venezuela,VEN,1979,0.3739
Venezuela,VEN,1980,0.4009
Venezuela,VEN,1981,0.3992
Venezuela,VEN,1982,0.3731
Venezuela,VEN,1983,0.3797
Venezuela,VEN,1984,0.367
Venezuela,VEN,1985,0.3839
Venezuela,VEN,1986,0.3502
Venezuela,VEN,1987,0.3312
Venezuela,VEN,1988,0.334
Venezuela,VEN,1989,0.3382
Venezuela,VEN,1990,0.3444
Venezuela,VEN,1991,0.339
Venezuela,VEN,1992,0.3501
Venezuela,VEN,1993,0.3611
Venezuela,VEN,1994,0.3713
Venezuela,VEN,1995,0.3977
Venezuela,VEN,1996,0.3844
Venezuela,VEN,1997,0.3842
Venezuela,VEN,1998,0.3821
Venezuela,VEN,1999,0.3799
Venezuela,VEN,2000,0.3693
Venezuela,VEN,2001,0.3441
Venezuela,VEN,2002,0.3389
Venezuela,VEN,2003,0.3455
Venezuela,VEN,2004,0.3693
Venezuela,VEN,2005,1.6885
Venezuela,VEN,2006,3.0137
Venezuela,VEN,2007,3.0429
Venezuela,VEN,2008,3.0133
Venezuela,VEN,2009,2.8986
Venezuela,VEN,2010,2.8949
Venezuela,VEN,2011,2.9372
Venezuela,VEN,2012,2.9863
Venezuela,VEN,2013,2.9815
Venezuela,VEN,2014,2.9815
Western Africa,,1961,1.6334
Western Africa,,1962,1.6082
Western Africa,,1963,1.6071
Western Africa,,1964,1.639
Western Africa,,1965,1.6332
Western Africa,,1966,1.7093
Western Africa,,1967,1.7907
Western Africa,,1968,1.6788
Western Africa,,1969,1.7144
Western Africa,,1970,1.6251
Western Africa,,1971,1.65
Western Africa,,1972,1.6537
Western Africa,,1973,1.3655
Western Africa,,1974,1.4137
Western Africa,,1975,1.5447
Western Africa,,1976,1.6576
Western Africa,,1977,1.8473
Western Africa,,1978,1.9036
Western Africa,,1979,1.9672
Western Africa,,1980,2.1093
Western Africa,,1981,2.1978
Western Africa,,1982,2.1359
Western Africa,,1983,1.6788
Western Africa,,1984,1.6695
Western Africa,,1985,2.0381
Western Africa,,1986,1.9375
Western Africa,,1987,1.8921
Western Africa,,1988,1.2403
Western Africa,,1989,1.199
Western Africa,,1990,0.9833
Western Africa,,1991,1.3369
Western Africa,,1992,1.4305
Western Africa,,1993,2.291
Western Africa,,1994,2.2397
Western Africa,,1995,2.1434
Western Africa,,1996,1.9192
Western Africa,,1997,2.3692
Western Africa,,1998,1.9886
Western Africa,,1999,2.0281
Western Africa,,2000,1.4786
Western Africa,,2001,1.1174
Western Africa,,2002,1.0375
Western Africa,,2003,1.1416
Western Africa,,2004,1.2029
Western Africa,,2005,1.1806
Western Africa,,2006,1.2212
Western Africa,,2007,1.7531
Western Africa,,2008,1.7456
Western Africa,,2009,1.7702
Western Africa,,2010,1.5922
Western Africa,,2011,1.4401
Western Africa,,2012,1.4593
Western Africa,,2013,1.3028
Western Africa,,2014,1.4796
Western Europe,,1961,2.6076
Western Europe,,1962,3.2088
Western Europe,,1963,2.9423
Western Europe,,1964,3.3002
Western Europe,,1965,3.2712
Western Europe,,1966,2.9712
Western Europe,,1967,3.7863
Western Europe,,1968,3.8488
Western Europe,,1969,3.6864
Western Europe,,1970,3.5396
Western Europe,,1971,4.0718
Western Europe,,1972,4.3226
Western Europe,,1973,4.4356
Western Europe,,1974,4.6244
Western Europe,,1975,4.0228
Western Europe,,1976,3.8999
Western Europe,,1977,4.2589
Western Europe,,1978,4.9777
Western Europe,,1979,4.7526
Western Europe,,1980,5.0137
Western Europe,,1981,4.9594
Western Europe,,1982,5.2486
Western Europe,,1983,5.1637
Western Europe,,1984,6.2742
Western Europe,,1985,5.9164
Western Europe,,1986,5.6625
Western Europe,,1987,5.5984
Western Europe,,1988,6.1686
Western Europe,,1989,6.1283
Western Europe,,1990,6.3687
Western Europe,,1991,6.6601
Western Europe,,1992,6.2617
Western Europe,,1993,6.4859
Western Europe,,1994,6.6791
Western Europe,,1995,6.6298
Western Europe,,1996,7.1916
Western Europe,,1997,6.8314
Western Europe,,1998,7.4042
Western Europe,,1999,7.291
Western Europe,,2000,7.1107
Western Europe,,2001,7.0478
Western Europe,,2002,7.1901
Western Europe,,2003,6.3543
Western Europe,,2004,7.7668
Western Europe,,2005,7.1313
Western Europe,,2006,6.8896
Western Europe,,2007,6.4905
Western Europe,,2008,7.4445
Western Europe,,2009,7.5491
Western Europe,,2010,6.7658
Western Europe,,2011,6.5149
Western Europe,,2012,7.1449
Western Europe,,2013,7.4949
Western Europe,,2014,7.8117
World,OWID_WRL,1961,1.0889
World,OWID_WRL,1962,1.206
World,OWID_WRL,1963,1.132
World,OWID_WRL,1964,1.2413
World,OWID_WRL,1965,1.2151
World,OWID_WRL,1966,1.4079
World,OWID_WRL,1967,1.3392
World,OWID_WRL,1968,1.4534
World,OWID_WRL,1969,1.4174
World,OWID_WRL,1970,1.4941
World,OWID_WRL,1971,1.6245
World,OWID_WRL,1972,1.6046
World,OWID_WRL,1973,1.6836
World,OWID_WRL,1974,1.6155
World,OWID_WRL,1975,1.5701
World,OWID_WRL,1976,1.7911
World,OWID_WRL,1977,1.6724
World,OWID_WRL,1978,1.9328
World,OWID_WRL,1979,1.8522
World,OWID_WRL,1980,1.8554
World,OWID_WRL,1981,1.88
World,OWID_WRL,1982,1.9992
World,OWID_WRL,1983,2.1258
World,OWID_WRL,1984,2.2201
World,OWID_WRL,1985,2.1719
World,OWID_WRL,1986,2.3213
World,OWID_WRL,1987,2.29
World,OWID_WRL,1988,2.2926
World,OWID_WRL,1989,2.3732
World,OWID_WRL,1990,2.5626
World,OWID_WRL,1991,2.4396
World,OWID_WRL,1992,2.5373
World,OWID_WRL,1993,2.5389
World,OWID_WRL,1994,2.4474
World,OWID_WRL,1995,2.5144
World,OWID_WRL,1996,2.5761
World,OWID_WRL,1997,2.6986
World,OWID_WRL,1998,2.704
World,OWID_WRL,1999,2.7506
World,OWID_WRL,2000,2.7187
World,OWID_WRL,2001,2.7571
World,OWID_WRL,2002,2.6922
World,OWID_WRL,2003,2.6822
World,OWID_WRL,2004,2.9174
World,OWID_WRL,2005,2.8557
World,OWID_WRL,2006,2.8505
World,OWID_WRL,2007,2.8228
World,OWID_WRL,2008,3.0874
World,OWID_WRL,2009,3.0389
World,OWID_WRL,2010,2.9725
World,OWID_WRL,2011,3.1645
World,OWID_WRL,2012,3.07
World,OWID_WRL,2013,3.2603
World,OWID_WRL,2014,3.3074
Yemen,YEM,1961,1.3077
Yemen,YEM,1962,1.2963
Yemen,YEM,1963,1.2982
Yemen,YEM,1964,1.2969
Yemen,YEM,1965,1.3393
Yemen,YEM,1966,1.3027
Yemen,YEM,1967,1.3343
Yemen,YEM,1968,1.2059
Yemen,YEM,1969,1.119
Yemen,YEM,1970,0.9102
Yemen,YEM,1971,1.1386
Yemen,YEM,1972,1.0227
Yemen,YEM,1973,1.1071
Yemen,YEM,1974,1.1195
Yemen,YEM,1975,1.23
Yemen,YEM,1976,1.177
Yemen,YEM,1977,1.1135
Yemen,YEM,1978,0.7867
Yemen,YEM,1979,1.0864
Yemen,YEM,1980,1
Yemen,YEM,1981,1.1074
Yemen,YEM,1982,1.1481
Yemen,YEM,1983,0.6991
Yemen,YEM,1984,0.7646
Yemen,YEM,1985,1.0282
Yemen,YEM,1986,1.3378
Yemen,YEM,1987,1.5185
Yemen,YEM,1988,1.7344
Yemen,YEM,1989,1.7218
Yemen,YEM,1990,1.5826
Yemen,YEM,1991,1.1543
Yemen,YEM,1992,1.5652
Yemen,YEM,1993,1.6092
Yemen,YEM,1994,1.7035
Yemen,YEM,1995,1.6831
Yemen,YEM,1996,1.4096
Yemen,YEM,1997,1.2302
Yemen,YEM,1998,1.5034
Yemen,YEM,1999,1.6207
Yemen,YEM,2000,1.6246
Yemen,YEM,2001,1.6185
Yemen,YEM,2002,1.474
Yemen,YEM,2003,1.1997
Yemen,YEM,2004,1.2323
Yemen,YEM,2005,1.3134
Yemen,YEM,2006,1.3474
Yemen,YEM,2007,1.5441
Yemen,YEM,2008,1.3846
Yemen,YEM,2009,1.8901
Yemen,YEM,2010,1.7843
Yemen,YEM,2011,1.8667
Yemen,YEM,2012,1.8095
Yemen,YEM,2013,1.6915
Yemen,YEM,2014,1.7206
Yugoslavia,OWID_YGS,1961,1.6161
Yugoslavia,OWID_YGS,1962,1.6467
Yugoslavia,OWID_YGS,1963,1.9324
Yugoslavia,OWID_YGS,1964,1.7608
Yugoslavia,OWID_YGS,1965,2.057
Yugoslavia,OWID_YGS,1966,2.5112
Yugoslavia,OWID_YGS,1967,2.5613
Yugoslavia,OWID_YGS,1968,2.1685
Yugoslavia,OWID_YGS,1969,2.4156
Yugoslavia,OWID_YGS,1970,2.0687
Yugoslavia,OWID_YGS,1971,2.9041
Yugoslavia,OWID_YGS,1972,2.5164
Yugoslavia,OWID_YGS,1973,2.7996
Yugoslavia,OWID_YGS,1974,3.4091
Yugoslavia,OWID_YGS,1975,2.7271
Yugoslavia,OWID_YGS,1976,3.4697
Yugoslavia,OWID_YGS,1977,3.4889
Yugoslavia,OWID_YGS,1978,3.1217
Yugoslavia,OWID_YGS,1979,2.9601
Yugoslavia,OWID_YGS,1980,3.3582
Yugoslavia,OWID_YGS,1981,3.0808
Yugoslavia,OWID_YGS,1982,3.3489
Yugoslavia,OWID_YGS,1983,3.4338
Yugoslavia,OWID_YGS,1984,3.8374
Yugoslavia,OWID_YGS,1985,3.6051
Yugoslavia,OWID_YGS,1986,3.5474
Yugoslavia,OWID_YGS,1987,3.5681
